2021-10-30 17:05:06.980929,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:08.107087,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:08.915981,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:09.724000,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:10.490020,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:12.256087,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:13.063610,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:14.078439,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:15.124712,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:15.904203,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:16.711586,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:17.759194,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:18.612304,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:19.396892,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:20.178608,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:20.976750,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
